Date,SessionTime,Time,Distance,Speed,RPM,nGear,Throttle,Brake,DRS,X,Y,Z
2025-05-31 14:59:59.445,0 days 01:13:29.802000,0 days 00:01:01.815000,3914.964534204409,208.27777422222223,11209.183076266667,5,99.72777742222222,False,8,-351.0,3536.0,1918.0
2025-05-31 14:59:59.524,0 days 01:13:29.881000,0 days 00:01:01.894000,3919.6853001480445,210.47222044444445,11367.841538133333,5,99.94722204444444,False,8,-316.0,3566.0,1917.0
2025-05-31 14:59:59.543,0 days 01:13:29.900000,0 days 00:01:01.913000,3920.830833333334,211.0,11406.0,5,100.0,False,8,-307.53494163931,3573.2745313223872,1916.77479666731
2025-05-31 14:59:59.804,0 days 01:13:30.161000,0 days 00:01:02.174000,3936.9404499735006,220.7874976,11153.156312,5,99.1843752,False,8,-187.0,3676.0,1914.0
2025-05-31 14:59:59.863,0 days 01:13:30.220000,0 days 00:01:02.233000,3940.653055555556,223.0,11096.0,5,99.0,False,8,-159.08764571006282,3699.9565260139266,1913.0424401886276
2025-05-31 15:00:00.024,0 days 01:13:30.381000,0 days 00:01:02.394000,3950.888525233697,226.44999862857142,10855.650095542856,5,99.0,False,8,-82.0,3766.0,1910.0
2025-05-31 15:00:00.143,0 days 01:13:30.500000,0 days 00:01:02.513000,3958.464166666667,229.0,10678.0,6,99.0,False,8,-24.228380664349217,3814.2845934328952,1908.0445619574061
2025-05-31 15:00:00.204,0 days 01:13:30.561000,0 days 00:01:02.574000,3962.328054593034,229.0,10700.874976,6,99.0,False,8,6.0,3839.0,1907.0
2025-05-31 15:00:00.343,0 days 01:13:30.700000,0 days 00:01:02.713000,3971.1863888888897,229.0,10753.0,6,99.0,False,8,77.00787207692703,3895.5033084637407,1904.251472986077
2025-05-31 15:00:00.464,0 days 01:13:30.821000,0 days 00:01:02.834000,3979.152018631622,233.75356891428572,10904.682062628572,6,99.0,False,8,141.0,3943.0,1901.0
2025-05-31 15:00:00.584,0 days 01:13:30.941000,0 days 00:01:02.954000,3987.2224859498547,238.46785462857142,11055.110634057142,6,99.0,False,8,206.0,3987.0,1897.0
2025-05-31 15:00:00.623,0 days 01:13:30.980000,0 days 00:01:02.993000,3989.8530555555562,240.0,11104.0,6,99.0,False,8,227.12029335857883,4000.6229701198536,1895.9751121306847
2025-05-31 15:00:00.764,0 days 01:13:31.121000,0 days 00:01:03.134000,3999.401534430337,243.5249984,11216.7999488,6,99.0,False,8,309.0,4047.0,1893.0
2025-05-31 15:00:00.783,0 days 01:13:31.140000,0 days 00:01:03.153000,4000.6975000000007,244.0,11232.0,6,99.0,False,8,321.9508430902886,4052.8856758616103,1892.497226006169
2025-05-31 15:00:01.103,0 days 01:13:31.460000,0 days 00:01:03.473000,4022.830833333334,249.0,11384.0,6,99.0,False,8,578.3131772451915,4131.853606287424,1881.033026913429
2025-05-31 15:00:01.104,0 days 01:13:31.461000,0 days 00:01:03.474000,4022.9001997380064,249.0062496,11384.0,6,99.0,False,8,579.0,4132.0,1881.0
2025-05-31 15:00:01.263,0 days 01:13:31.620000,0 days 00:01:03.633000,4033.941944444445,250.0,11384.0,6,99.0,False,8,671.3833643537,4145.931756245262,1876.3686239196222
2025-05-31 15:00:01.524,0 days 01:13:31.881000,0 days 00:01:03.894000,4052.3474082261914,253.7285705142857,11155.625056,6,99.0,False,8,817.0,4133.0,1868.0
2025-05-31 15:00:01.543,0 days 01:13:31.900000,0 days 00:01:03.913000,4053.6975,254.0,11139.0,6,99.0,False,8,831.8159159076831,4130.624394946688,1867.1204196099097
2025-05-31 15:00:01.743,0 days 01:13:32.100000,0 days 00:01:04.113000,4067.975277777778,257.0,10411.0,6,99.0,False,8,1001.0,4098.0,1857.0
2025-05-31 15:00:01.984,0 days 01:13:32.341000,0 days 00:01:04.354000,4085.349211709778,259.2593744,10483.2999808,6,99.0,False,8,1138.0,4051.0,1849.0
2025-05-31 15:00:02.063,0 days 01:13:32.420000,0 days 00:01:04.433000,4091.08638888889,260.0,10507.0,7,99.0,False,8,1203.2610901969836,4020.640482489474,1845.250077069236
2025-05-31 15:00:02.324,0 days 01:13:32.681000,0 days 00:01:04.694000,4110.187237105789,262.60999936,10496.56000256,7,99.0,False,8,1453.0,3895.0,1831.0
2025-05-31 15:00:02.463,0 days 01:13:32.820000,0 days 00:01:04.833000,4120.419722222223,264.0,10491.0,7,99.0,False,8,1518.8129614224654,3858.883717776599,1827.3528956375953
2025-05-31 15:00:02.663,0 days 01:13:33.020000,0 days 00:01:05.033000,4135.197500000001,266.0,10652.0,7,99.0,False,8,1579.553421884623,3819.2892306439026,1824.0254575369631
2025-05-31 15:00:02.664,0 days 01:13:33.021000,0 days 00:01:05.034000,4135.2716364701055,266.00999936,10652.82994688,7,99.0,False,8,1580.0,3819.0,1824.0
2025-05-31 15:00:02.863,0 days 01:13:33.220000,0 days 00:01:05.233000,4150.08638888889,268.0,10818.0,7,99.0,False,8,1698.4539235433797,3742.7738683102257,1817.095125841131
2025-05-31 15:00:03.004,0 days 01:13:33.361000,0 days 00:01:05.374000,4160.666515130108,269.7624992,10853.837483733334,7,99.0,False,8,1793.0,3682.0,1811.0
2025-05-31 15:00:03.103,0 days 01:13:33.460000,0 days 00:01:05.473000,4168.153055555556,271.0,10879.0,7,99.0,False,8,1855.1493215512223,3641.9500553926287,1806.5328927497903
2025-05-31 15:00:03.165,0 days 01:13:33.522000,0 days 00:01:05.535000,4172.870830543549,271.968748,10917.1686712,7,99.0,False,8,1894.0,3617.0,1804.0
2025-05-31 15:00:03.344,0 days 01:13:33.701000,0 days 00:01:05.714000,4186.602960385327,274.765624,11027.3655856,7,99.0,False,8,2010.0,3543.0,1798.0
2025-05-31 15:00:03.423,0 days 01:13:33.780000,0 days 00:01:05.793000,4192.68638888889,276.0,11076.0,7,99.0,False,8,2061.3088633301563,3510.0742494301385,1794.5479389472705
2025-05-31 15:00:03.504,0 days 01:13:33.861000,0 days 00:01:05.874000,4198.932213655973,276.80999936,11095.84498432,7,99.0,False,8,2113.0,3477.0,1791.0
2025-05-31 15:00:03.623,0 days 01:13:33.980000,0 days 00:01:05.993000,4208.130833333334,278.0,11125.0,7,99.0,False,8,2186.008748167615,3431.0065038753073,1787.1722845112017
2025-05-31 15:00:03.725,0 days 01:13:34.082000,0 days 00:01:06.095000,4216.04601637982,278.6374992,11163.249952,7,99.0,False,8,2256.0,3385.0,1784.0
2025-05-31 15:00:03.943,0 days 01:13:34.300000,0 days 00:01:06.313000,4233.019722222223,280.0,11245.0,7,99.0,False,8,2445.7308335080143,3247.7112223475633,1774.7743207642184
2025-05-31 15:00:03.985,0 days 01:13:34.342000,0 days 00:01:06.355000,4236.289316574541,280.0,11250.599982933334,7,96.72500693333333,False,8,2480.0,3220.0,1773.0
2025-05-31 15:00:04.183,0 days 01:13:34.540000,0 days 00:01:06.553000,4251.686388888889,280.0,11277.0,7,86.0,False,8,2612.7984262498667,3094.4965558616104,1765.4963481467455
2025-05-31 15:00:04.384,0 days 01:13:34.741000,0 days 00:01:06.754000,4267.253531948953,279.0863639272727,11254.159098181819,7,91.93863447272727,False,8,2705.0,2986.0,1760.0
2025-05-31 15:00:04.623,0 days 01:13:34.980000,0 days 00:01:06.993000,4285.6641666666665,278.0,11227.0,7,99.0,False,8,2768.5823701398563,2891.7111495539134,1756.8976824988638
2025-05-31 15:00:04.744,0 days 01:13:35.101000,0 days 00:01:07.114000,4294.939395047034,276.79000064,11187.6750208,7,99.0,False,8,2796.0,2831.0,1755.0
2025-05-31 15:00:04.823,0 days 01:13:35.180000,0 days 00:01:07.193000,4300.9975,276.0,11162.0,7,99.0,False,8,2815.4789584253067,2780.326036388815,1753.2376692919806
2025-05-31 15:00:05.024,0 days 01:13:35.381000,0 days 00:01:07.394000,4316.461116950221,276.83749973333335,11204.7124864,7,99.0,False,8,2862.0,2626.0,1748.0
2025-05-31 15:00:05.063,0 days 01:13:35.420000,0 days 00:01:07.433000,4319.464166666668,277.0,11213.0,7,99.0,False,8,2868.1444706909274,2595.650574502798,1747.1630718402434
2025-05-31 15:00:05.184,0 days 01:13:35.541000,0 days 00:01:07.554000,4328.778619838555,277.0,11192.5812608,7,99.0,False,8,2881.0,2502.0,1745.0
2025-05-31 15:00:05.223,0 days 01:13:35.580000,0 days 00:01:07.593000,4331.775277777779,277.0,11186.0,7,99.0,False,8,2883.3771260871417,2472.143581062327,1744.430055101302
2025-05-31 15:00:05.423,0 days 01:13:35.780000,0 days 00:01:07.793000,4347.108611111113,276.0,11161.0,7,99.0,False,8,2882.128791705073,2321.4895637925847,1742.026522580404
2025-05-31 15:00:05.425,0 days 01:13:35.782000,0 days 00:01:07.795000,4347.262271690972,276.00999936,11160.61002496,7,99.0,False,8,2882.0,2320.0,1742.0
2025-05-31 15:00:05.623,0 days 01:13:35.980000,0 days 00:01:07.993000,4362.4975,277.0,11122.0,7,99.0,False,8,2858.175578515269,2174.3387847950976,1738.9856799533898
2025-05-31 15:00:05.685,0 days 01:13:36.042000,0 days 00:01:08.055000,4367.241630427908,276.2250016,11121.2250016,7,99.0,False,8,2847.0,2130.0,1738.0
2025-05-31 15:00:05.783,0 days 01:13:36.140000,0 days 00:01:08.153000,4374.719722222223,275.0,11120.0,7,99.0,False,8,2826.177097701566,2061.4601982249583,1736.4682451104882
2025-05-31 15:00:05.885,0 days 01:13:36.242000,0 days 00:01:08.255000,4382.506296207132,275.0,11109.071442285715,7,99.0,False,8,2792.0,1978.0,1735.0
2025-05-31 15:00:06.063,0 days 01:13:36.420000,0 days 00:01:08.433000,4396.108611111112,275.0,11090.0,7,99.0,False,8,2696.4499111448727,1792.83084402584,1733.008733613937
2025-05-31 15:00:06.064,0 days 01:13:36.421000,0 days 00:01:08.434000,4396.185093421759,275.0031248,11090.1812384,7,99.0,False,8,2696.0,1792.0,1733.0
2025-05-31 15:00:06.364,0 days 01:13:36.721000,0 days 00:01:08.734000,4419.180247656751,275.9406248,11144.5562384,7,99.0,False,8,2616.0,1659.0,1731.0
2025-05-31 15:00:06.383,0 days 01:13:36.740000,0 days 00:01:08.753000,4420.641944444445,276.0,11148.0,7,99.0,False,8,2609.744965055084,1649.3925654594902,1730.8172687034134
2025-05-31 15:00:06.663,0 days 01:13:37.020000,0 days 00:01:09.033000,4442.264166666667,278.0,11218.0,7,99.0,False,8,2485.9602106310217,1458.8126577741784,1727.2452208708296
2025-05-31 15:00:06.684,0 days 01:13:37.041000,0 days 00:01:09.054000,4443.890844297009,278.14999954285713,11222.349986742856,7,99.0,False,8,2477.0,1445.0,1727.0
2025-05-31 15:00:06.863,0 days 01:13:37.220000,0 days 00:01:09.233000,4457.788744012424,279.42857142857144,11259.42857142857,7,99.0,False,8,2401.0,1328.0,1725.0
2025-05-31 15:00:06.943,0 days 01:13:37.300000,0 days 00:01:09.313000,4464.041944444445,280.0,11276.0,7,99.0,False,8,2354.3790706941786,1256.6897184459701,1723.7504123076797
2025-05-31 15:00:07.104,0 days 01:13:37.461000,0 days 00:01:09.474000,4476.724168994496,282.68333226666664,11324.2999808,7,99.0,False,8,2255.0,1105.0,1721.0
2025-05-31 15:00:07.183,0 days 01:13:37.540000,0 days 00:01:09.553000,4482.975277777778,284.0,11348.0,7,99.0,False,8,2222.597734436518,1055.413877570073,1720.029819717812
2025-05-31 15:00:07.423,0 days 01:13:37.780000,0 days 00:01:09.793000,4502.027346417457,285.3333333333333,11424.666666666666,7,99.0,False,8,2160.0,959.0,1718.0
2025-05-31 15:00:07.543,0 days 01:13:37.900000,0 days 00:01:09.913000,4511.575277777778,286.0,11463.0,7,99.0,False,8,2112.6806371415796,886.1888879711123,1716.7372038211997
2025-05-31 15:00:07.604,0 days 01:13:37.961000,0 days 00:01:09.974000,4516.432289294331,286.3034823652879,11484.243765570154,7,99.0,False,8,2082.0,839.0,1716.0
2025-05-31 15:00:07.744,0 days 01:13:38.101000,0 days 00:01:10.114000,4527.599444444445,287.0,11533.0,7,99.0,False,8,1992.5184992600234,701.3932930559955,1714.053732883868
2025-05-31 15:00:07.904,0 days 01:13:38.261000,0 days 00:01:10.274000,4540.427254343535,288.3389117753542,11576.51463269901,7,99.0,False,8,1894.0,550.0,1712.0
2025-05-31 15:00:07.983,0 days 01:13:38.340000,0 days 00:01:10.353000,4546.785833333333,289.0,11598.0,7,99.0,False,8,1862.919353856773,502.33777778176386,1711.321172528861
2025-05-31 15:00:08.244,0 days 01:13:38.601000,0 days 00:01:10.614000,4567.910242153293,291.1749994666667,11697.324975644444,7,99.72499982222222,False,8,1801.0,408.0,1710.0
2025-05-31 15:00:08.343,0 days 01:13:38.700000,0 days 00:01:10.713000,4575.985833333333,292.0,11735.0,7,100.0,False,14,1763.4117747382606,350.75400655994866,1709.391751768825
2025-05-31 15:00:08.524,0 days 01:13:38.881000,0 days 00:01:10.894000,4590.853106213255,294.05681745454547,11232.313814109091,7,100.0,False,14,1682.0,226.0,1708.0
2025-05-31 15:00:08.664,0 days 01:13:39.021000,0 days 00:01:11.034000,4602.428521645583,295.64772654545453,10843.49563229091,7,100.0,False,14,1625.0,137.0,1707.0
2025-05-31 15:00:08.783,0 days 01:13:39.140000,0 days 00:01:11.153000,4612.285833333334,297.0,10513.0,7,100.0,False,12,1574.0924104227897,56.62175210492732,1707.7497000237825
2025-05-31 15:00:08.824,0 days 01:13:39.181000,0 days 00:01:11.194000,4615.685504151237,297.40999936,10524.06998272,7,100.0,False,12,1554.0,25.0,1708.0
2025-05-31 15:00:08.983,0 days 01:13:39.340000,0 days 00:01:11.353000,4628.896944444445,299.0,10567.0,8,100.0,False,12,1458.9802179416922,-123.43006044134826,1707.8359008650154
2025-05-31 15:00:09.164,0 days 01:13:39.521000,0 days 00:01:11.534000,4644.029564403422,300.5083328,10622.305536,8,100.0,False,12,1355.0,-285.0,1707.0
2025-05-31 15:00:09.176,0 days 01:13:39.533000,0 days 00:01:11.546000,4645.036509294052,300.6083328,10625.972202666666,8,100.0,False,12,1349.6755281430378,-293.2627324793305,1706.9787736939359
